"id","filename","link","response code","response text","title","content-type","screen shot","archived","internet archive response code","internet archive response text","wayback earliest date","internet archive earliest","wayback latest date","internet archive latest","internet archive save link","protocol error","protocol error","analysis version number","analysis version text","stats creation time"
"7c16d5ae17b90314d455394c496ac0fb","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.scherner.de/million.php","200","OK","php scripts - million pixel script, php login script, php contact form, php car classified script, word link script","text/html; charset=ISO-8859-1","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001022435/http://www.scherner.de:80/million.php","02 July 2017","http://web.archive.org/web/20170702151827/http://www.scherner.de/million.php","http://web.archive.org/save/http://www.scherner.de/million.php","","","0.0.6","exponentialDK-httpreserve/0.0.6","5.614426867s"
"edc1c2033050f2b60692fd1d47743b1e","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.3magine.com","200","OK","3magine - web design toronto","text/html","snapshots are not currently enabled","true","302","Found","25 December 2003","http://web.archive.org/web/20031225050046/http://www.3magine.com:80/","05 July 2017","http://web.archive.org/web/20170705190229/http://www.3magine.com/","http://web.archive.org/save/http://www.3magine.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.131430954s"
"49edbb142b30697e635cb1275141027b","The Million Dollar Homepage - Own a piece of internet history!.html","http://smstopia.com","200","OK","smstopia - mobile marketing and bulk sms from 2p/sms","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","28 October 2005","http://web.archive.org/web/20051028080955/http://smstopia.com:80/","08 July 2017","http://web.archive.org/web/20170708194631/http://www.smstopia.com/","http://web.archive.org/save/http://smstopia.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.566724741s"
"9eb9609267307690ab0ecf46a3966381","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.usacreditcarddirectory.com","200","OK","	usacreditcarddirectory.com - registered at namecheap.com","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","13 October 2005","http://web.archive.org/web/20051013072236/http://www.usacreditcarddirectory.com:80/","20 May 2017","http://web.archive.org/web/20170520004811/http://usacreditcarddirectory.com/","http://web.archive.org/save/http://www.usacreditcarddirectory.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.576478739s"
"10e9cd6cdd5128b5aab4c2969f44f9dc","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.broadbandwise.co.uk","0","client request failed: client.Do failed: Get http://www.broadbandwise.co.uk: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","23 April 2004","http://web.archive.org/web/20040423030604/http://www.broadbandwise.co.uk:80/","27 October 2016","http://web.archive.org/web/20161027005302/http://broadbandwise.co.uk:80/","http://web.archive.org/save/http://www.broadbandwise.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.616272195s"
"942d4ccc5e39e9a3f1ece7ee4e9ec671","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.all-croatian-hotels.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","16 December 2004","http://web.archive.org/web/20041216024456/http://www.all-croatian-hotels.com:80/","18 September 2013","http://web.archive.org/web/20130918111016/http://www.all-croatian-hotels.com/","http://web.archive.org/save/http://www.all-croatian-hotels.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.449996752s"
"003d9416c0e1f55c4c2b4495b52c6161","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.soundclick.com/nadineandcharlie","200","OK","soundclick artist: nadine and charlie - chill bill and nadine and charlie make dance, dark electronica and film music. send us email from he","text/html;charset=UTF-8","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001081051/http://www.soundclick.com:80/nadineandcharlie","26 April 2017","http://web.archive.org/web/20170426033333/http://www.soundclick.com/nadineandcharlie/","http://web.archive.org/save/http://www.soundclick.com/nadineandcharlie","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.18742579s"
"2e6dea2fba9ab0e3873ad8085938fb86","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bargaindial.co.uk","200","OK","","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","26 November 2003","http://web.archive.org/web/20031126115031/http://www.bargaindial.co.uk:80/","02 July 2017","http://web.archive.org/web/20170702153257/http://www.bargaindial.co.uk/","http://web.archive.org/save/http://www.bargaindial.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.553203786s"
"63baa1d10e3c025495019cc33d773ed0","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ckon.net","200","OK","ckon.net&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;ckonnet k舐nten klagenfurt logodesign print corporate identity content management webspace hosting resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","17 November 2001","http://web.archive.org/web/20011117235016/http://www.ckon.net:80/","02 July 2017","http://web.archive.org/web/20170702174725/http://www.ckon.net/","http://web.archive.org/save/http://www.ckon.net","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.869444966s"
"21e8f2997c8b225995d395ff473ebaec","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.mobiluck.com/?channel=mdollar","0","client request failed: client.Do failed: Get http://www.mobiluck.com/?channel=mdollar: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","17 May 2006","http://web.archive.org/web/20060517181223/http://www.mobiluck.com/?channel=mdollar","15 October 2016","http://web.archive.org/web/20161015180033/http://www.mobiluck.com/?channel=mdollar","http://web.archive.org/save/http://www.mobiluck.com/?channel=mdollar","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.268102293s"
"0ae12d069656f7c27713909ab2280c88","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.top5cardrooms.com","200","OK","	top5cardrooms.com - registered at namecheap.com","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","07 May 2005","http://web.archive.org/web/20050507172743/http://www.top5cardrooms.com:80/","16 May 2017","http://web.archive.org/web/20170516030956/http://www.top5cardrooms.com/","http://web.archive.org/save/http://www.top5cardrooms.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.178842955s"
"e4579df34ff843966a8d18d396ee28d8","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.hostprofis.com/website/partnerweb/clickstat.php?type=banner&pid=39&land=at&site=webhosting_main.php","200","OK","hostprofis isp telekom gmbh - internet - telefonie - webhosting - domain","text/html","snapshots are not currently enabled","true","302","Found","10 June 2004","http://web.archive.org/web/20040610105113/http://www.hostprofis.com:80/website/partnerweb/clickstat.php?type=banner&pid=39&land=at&site=webhosting_main.php","02 July 2017","http://web.archive.org/web/20170702132114/http://www.hostprofis.com/website/partnerweb/clickstat.php?type=banner&pid=39&land=at&site=webhosting_main.php","http://web.archive.org/save/http://www.hostprofis.com/website/partnerweb/clickstat.php?type=banner&pid=39&land=at&site=webhosting_main.php","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.045744003s"
"32f68ddef4aae5ad225a17777a884636","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.hostmerit.com","200","OK","","","snapshots are not currently enabled","true","302","Found","11 June 2004","http://web.archive.org/web/20040611110522/http://www.hostmerit.com:80/","25 May 2017","http://web.archive.org/web/20170525190910/http://hostmerit.com/","http://web.archive.org/save/http://www.hostmerit.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.973920314s"
"14d2ebef62876ac2e224b1c8b5ee5dbe","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.zobius.com/I_AM_BETTER_THAN_YOU_AND_I_AM_FILTHY_RICH--I_AM_A_JERK","200","OK","	namebright - next generation domain registration","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001055935/http://www.zobius.com:80/I_AM_BETTER_THAN_YOU_AND_I_AM_FILTHY_RICH--I_AM_A_JERK/","02 July 2017","http://web.archive.org/web/20170702191415/http://www.zobius.com/I_AM_BETTER_THAN_YOU_AND_I_AM_FILTHY_RICH--I_AM_A_JERK/","http://web.archive.org/save/http://www.zobius.com/I_AM_BETTER_THAN_YOU_AND_I_AM_FILTHY_RICH--I_AM_A_JERK","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.676656202s"
"d0ae0e96d1e7faa00062e58a8808083c","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.moneyforum.com/milliondollar","200","OK","","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001113756/http://www.moneyforum.com:80/milliondollar/","02 July 2017","http://web.archive.org/web/20170702213451/http://www.moneyforum.com/milliondollar/","http://web.archive.org/save/http://www.moneyforum.com/milliondollar","","","0.0.6","exponentialDK-httpreserve/0.0.6","850.709067ms"
"d1b26efadce68866d439d562adef77ad","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.niftycash.net/pages/index.php?refid=sxone","200","OK"," ","text/html; charset=windows-1251","snapshots are not currently enabled","true","302","Found","02 March 2013","http://web.archive.org/web/20130302070209/http://www.niftycash.net/pages/index.php?refid=sxone","02 July 2017","http://web.archive.org/web/20170702120115/http://www.niftycash.net/pages/index.php?refid=sxone","http://web.archive.org/save/http://www.niftycash.net/pages/index.php?refid=sxone","","","0.0.6","exponentialDK-httpreserve/0.0.6","5.992714792s"
"3b414c37c7ea0084663f80b8585e87ab","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.todayspoker.com","0","client request failed: client.Do failed: Get http://www.todayspoker.com: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","22 September 2003","http://web.archive.org/web/20030922081053/http://todayspoker.com:80/","08 September 2009","http://web.archive.org/web/20090908172959/http://www.todayspoker.com:80/","http://web.archive.org/save/http://www.todayspoker.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","61.282376ms"
"a8f4bc4a1ca707f6312bb6c18bbb4d00","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.roppler.com","200","OK","aprenda com os melhores &#8211; tudo que você precisa pra ter sucesso na vida","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","24 September 2005","http://web.archive.org/web/20050924213042/http://www.roppler.com:80/","02 July 2017","http://web.archive.org/web/20170702173705/http://www.roppler.com/","http://web.archive.org/save/http://www.roppler.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","4.287622689s"
"a50c572c07086732f92549e6a41b62b9","The Million Dollar Homepage - Own a piece of internet history!.html","http://freebiersclub.co.uk","200","OK","latest free stuff - freebiers club","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","27 September 2002","http://web.archive.org/web/20020927043504/http://www.freebiersclub.co.uk:80/","02 July 2017","http://web.archive.org/web/20170702151142/http://www.freebiersclub.co.uk/","http://web.archive.org/save/http://freebiersclub.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","379.165732ms"
"bedaf67a6878420cceedc960bd308c61","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ipchicken.com","200","OK","ip chicken - what is my ip address? free public ip lookup.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","17 December 2001","http://web.archive.org/web/20011217153643/http://ipchicken.com:80/","13 July 2017","http://web.archive.org/web/20170713214455/http://www.ipchicken.com/","http://web.archive.org/save/http://www.ipchicken.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","914.424839ms"
"cf13280763c6e730bd7eab778f6a0484","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.blog.hissycat.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","06 November 2005","http://web.archive.org/web/20051106022453/http://www.blog.hissycat.com:80/","24 March 2016","http://web.archive.org/web/20160324125913/http://www.blog.hissycat.com/","http://web.archive.org/save/http://www.blog.hissycat.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.313537766s"
"b600a957e4d9f6f477079e69da3fdb56","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.poker.org.uk","200","OK","uk poker guides: poker bonuses, poker news","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 May 2004","http://web.archive.org/web/20040511071441/http://poker.org.uk:80/","02 July 2017","http://web.archive.org/web/20170702165143/http://www.poker.org.uk/","http://web.archive.org/save/http://www.poker.org.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.453456086s"
"ef3e8415fac3945055c79e5ca5fb0fa6","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.love2flirt.co.uk","200","OK","love 2 flirt | fun ways to flirt online and in reality","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 June 2005","http://web.archive.org/web/20050611020804/http://www.love2flirt.co.uk:80/","02 June 2017","http://web.archive.org/web/20170602135237/http://love2flirt.co.uk/","http://web.archive.org/save/http://www.love2flirt.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.993404999s"
"ed38089f4afe4f19363fbb4032ff9921","The Million Dollar Homepage - Own a piece of internet history!.html","http://all4freeuk.co.uk","200","OK","latest free stuff - all 4 free uk","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 May 2000","http://web.archive.org/web/20000511010236/http://www.all4freeuk.co.uk:80/","03 July 2017","http://web.archive.org/web/20170703130433/http://www.all4freeuk.co.uk/","http://web.archive.org/save/http://all4freeuk.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.448264715s"
"f073aacd12be0c055e2bf069d118d559","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.where2.bm","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001083807/http://www.where2.bm:80/","25 January 2017","http://web.archive.org/web/20170125220645/http://www.where2.bm/","http://web.archive.org/save/http://www.where2.bm","","","0.0.6","exponentialDK-httpreserve/0.0.6","584.577425ms"
"c88d8615a9c4c38192e7182ea8c60330","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.oddsexplorer.com/?ref=mdh","200","OK","","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","27 July 2011","http://web.archive.org/web/20110727210418/http://www.oddsexplorer.com/?ref=mdh","04 July 2017","http://web.archive.org/web/20170704095837/http://www.oddsexplorer.com/?ref=mdh","http://web.archive.org/save/http://www.oddsexplorer.com/?ref=mdh","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.077650219s"
"dc76dbf800ae22082c4fbfcc716584a4","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bidnapper.com","200","OK","bidnapper - free ebay auction sniper.","text/html","snapshots are not currently enabled","true","302","Found","18 July 2001","http://web.archive.org/web/20010718193902/http://bidnapper.com:80/","29 July 2017","http://web.archive.org/web/20170729180631/https://www.bidnapper.com/","http://web.archive.org/save/http://www.bidnapper.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","753.374782ms"
"a757e858202476101042978792b06974","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.easyjo.com/milliondollarhomepage.php","500","Internal Server Error","500 internal server error","text/html; charset=iso-8859-1","snapshots are not currently enabled","true","302","Found","01 October 2005","http://web.archive.org/web/20051001085947/http://www.easyjo.com:80/milliondollarhomepage.php","03 July 2017","http://web.archive.org/web/20170703015441/http://www.easyjo.com/milliondollarhomepage.php","http://web.archive.org/save/http://www.easyjo.com/milliondollarhomepage.php","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.106486119s"
"54abe62fba11220c1146bb245ff8ff47","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.netparts.co.uk","206","Partial Content","netparts.co.uk","text/html","snapshots are not currently enabled","true","302","Found","02 June 2004","http://web.archive.org/web/20040602191601/http://www.netparts.co.uk:80/","03 July 2017","http://web.archive.org/web/20170703015641/http://www.netparts.co.uk/","http://web.archive.org/save/http://www.netparts.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","871.557294ms"
"f01917ce3aebc0100a1681c50baa7367","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.holdemhumor.com","200","OK","poker jokes, sayings, &amp; quotes &#8226; holdem humor poker jokesholdem humor poker jokes | jokes about poker, submit your online poker joke and have it published.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","12 March 2005","http://web.archive.org/web/20050312032155/http://www.holdemhumor.com:80/","02 July 2017","http://web.archive.org/web/20170702184804/http://www.holdemhumor.com/","http://web.archive.org/save/http://www.holdemhumor.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","970.472823ms"
"eedb66f947b1b4806b7d831a753c8616","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.sendusamillion.com","200","OK","sendusamillion.com - from poor to rich?!","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","11 August 2003","http://web.archive.org/web/20030811090204/http://www.sendusamillion.com:80/","02 July 2017","http://web.archive.org/web/20170702150839/http://www.sendusamillion.com/","http://web.archive.org/save/http://www.sendusamillion.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.472755686s"
